filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
23_side_0_20210609_0.jpg,3760070,"{""caption"":""""}",8,2,"{""name"":""point"",""cx"":2368,""cy"":811}","{""point_name"":{""tail"":true}}"
23_side_0_20210609_0.jpg,3760070,"{""caption"":""""}",8,3,"{""name"":""point"",""cx"":2440,""cy"":715}","{""point_name"":{""hip"":true}}"
23_side_0_20210609_0.jpg,3760070,"{""caption"":""""}",8,4,"{""name"":""point"",""cx"":1040,""cy"":1214}","{""point_name"":{""left_top"":true}}"
23_side_0_20210609_0.jpg,3760070,"{""caption"":""""}",8,5,"{""name"":""point"",""cx"":757,""cy"":2302}","{""point_name"":{""left_bottom"":true}}"
23_side_0_20210609_0.jpg,3760070,"{""caption"":""""}",8,6,"{""name"":""point"",""cx"":2939,""cy"":2284}","{""point_name"":{""right_bottom"":true}}"
23_side_0_20210609_0.jpg,3760070,"{""caption"":""""}",8,7,"{""name"":""point"",""cx"":2656,""cy"":1184}","{""point_name"":{""right_top"":true}}"
23_top_0_20210609_0.jpg,4144189,"{""caption"":""""}",8,0,"{""name"":""point"",""cx"":1340,""cy"":926}","{""point_name"":{""ear"":true}}"
23_top_0_20210609_0.jpg,4144189,"{""caption"":""""}",8,1,"{""name"":""point"",""cx"":1004,""cy"":763}","{""point_name"":{""nose"":true}}"
23_top_0_20210609_0.jpg,4144189,"{""caption"":""""}",8,2,"{""name"":""point"",""cx"":2374,""cy"":901}","{""point_name"":{""hip"":true}}"
23_top_0_20210609_0.jpg,4144189,"{""caption"":""""}",8,3,"{""name"":""point"",""cx"":2242,""cy"":1088}","{""point_name"":{""tail"":true}}"
23_top_0_20210609_0.jpg,4144189,"{""caption"":""""}",8,4,"{""name"":""point"",""cx"":1142,""cy"":1376}","{""point_name"":{""left_top"":true}}"
23_top_0_20210609_0.jpg,4144189,"{""caption"":""""}",8,5,"{""name"":""point"",""cx"":1118,""cy"":2350}","{""point_name"":{""left_bottom"":true}}"
23_top_0_20210609_0.jpg,4144189,"{""caption"":""""}",8,6,"{""name"":""point"",""cx"":2506,""cy"":2380}","{""point_name"":{""right_bottom"":true}}"
23_top_0_20210609_0.jpg,4144189,"{""caption"":""""}",8,7,"{""name"":""point"",""cx"":2506,""cy"":1388}","{""point_name"":{""right_top"":true}}"
25_side_0_20210609_0.jpg,3937359,"{""caption"":""""}",8,0,"{""name"":""point"",""cx"":956,""cy"":1010}","{""point_name"":{""nose"":true}}"
25_side_0_20210609_0.jpg,3937359,"{""caption"":""""}",8,1,"{""name"":""point"",""cx"":1400,""cy"":877}","{""point_name"":{""ear"":true}}"
25_side_0_20210609_0.jpg,3937359,"{""caption"":""""}",8,2,"{""name"":""point"",""cx"":2428,""cy"":938}","{""point_name"":{""tail"":true}}"
25_side_0_20210609_0.jpg,3937359,"{""caption"":""""}",8,3,"{""name"":""point"",""cx"":2446,""cy"":980}","{""point_name"":{""hip"":true}}"
25_side_0_20210609_0.jpg,3937359,"{""caption"":""""}",8,4,"{""name"":""point"",""cx"":1076,""cy"":1394}","{""point_name"":{""left_top"":true}}"
25_side_0_20210609_0.jpg,3937359,"{""caption"":""""}",8,5,"{""name"":""point"",""cx"":920,""cy"":2440}","{""point_name"":{""left_bottom"":true}}"
25_side_0_20210609_0.jpg,3937359,"{""caption"":""""}",8,6,"{""name"":""point"",""cx"":2741,""cy"":2356}","{""point_name"":{""right_bottom"":true}}"
25_side_0_20210609_0.jpg,3937359,"{""caption"":""""}",8,7,"{""name"":""point"",""cx"":2506,""cy"":1358}","{""point_name"":{""right_top"":true}}"
25_side_1336_20210610_0.jpg,5082578,"{""caption"":""""}",8,0,"{""name"":""point"",""cx"":2728,""cy"":697}","{""point_name"":{""nose"":true}}"
25_side_1336_20210610_0.jpg,5082578,"{""caption"":""""}",8,1,"{""name"":""point"",""cx"":2458,""cy"":805}","{""point_name"":{""ear"":true}}"
25_side_1336_20210610_0.jpg,5082578,"{""caption"":""""}",8,2,"{""name"":""point"",""cx"":1304,""cy"":889}","{""point_name"":{""tail"":true}}"
25_side_1336_20210610_0.jpg,5082578,"{""caption"":""""}",8,3,"{""name"":""point"",""cx"":1496,""cy"":865}","{""point_name"":{""hip"":true}}"
25_side_1336_20210610_0.jpg,5082578,"{""caption"":""""}",8,4,"{""name"":""point"",""cx"":1166,""cy"":1190}","{""point_name"":{""left_top"":true}}"
25_side_1336_20210610_0.jpg,5082578,"{""caption"":""""}",8,5,"{""name"":""point"",""cx"":992,""cy"":2224}","{""point_name"":{""left_bottom"":true}}"
25_side_1336_20210610_0.jpg,5082578,"{""caption"":""""}",8,6,"{""name"":""point"",""cx"":2771,""cy"":2272}","{""point_name"":{""right_bottom"":true}}"
25_side_1336_20210610_0.jpg,5082578,"{""caption"":""""}",8,7,"{""name"":""point"",""cx"":2614,""cy"":1226}","{""point_name"":{""right_top"":true}}"
25_top_0_20210609_0.jpg,4683462,"{""caption"":""""}",8,0,"{""name"":""point"",""cx"":1028,""cy"":974}","{""point_name"":{""nose"":true}}"
25_top_0_20210609_0.jpg,4683462,"{""caption"":""""}",8,1,"{""name"":""point"",""cx"":1454,""cy"":944}","{""point_name"":{""ear"":true}}"
25_top_0_20210609_0.jpg,4683462,"{""caption"":""""}",8,2,"{""name"":""point"",""cx"":2494,""cy"":980}","{""point_name"":{""tail"":true}}"
25_top_0_20210609_0.jpg,4683462,"{""caption"":""""}",8,3,"{""name"":""point"",""cx"":2488,""cy"":865}","{""point_name"":{""hip"":true}}"
25_top_0_20210609_0.jpg,4683462,"{""caption"":""""}",8,4,"{""name"":""point"",""cx"":1190,""cy"":1394}","{""point_name"":{""left_top"":true}}"
25_top_0_20210609_0.jpg,4683462,"{""caption"":""""}",8,5,"{""name"":""point"",""cx"":1160,""cy"":2344}","{""point_name"":{""left_bottom"":true}}"
25_top_0_20210609_0.jpg,4683462,"{""caption"":""""}",8,6,"{""name"":""point"",""cx"":2536,""cy"":2350}","{""point_name"":{""right_bottom"":true}}"
25_top_0_20210609_0.jpg,4683462,"{""caption"":""""}",8,7,"{""name"":""point"",""cx"":2494,""cy"":1388}","{""point_name"":{""right_top"":true}}"
25_top_1336_20210610_0.jpg,5122164,"{""caption"":""""}",8,0,"{""name"":""point"",""cx"":2855,""cy"":745}","{""point_name"":{""nose"":true}}"
25_top_1336_20210610_0.jpg,5122164,"{""caption"":""""}",8,1,"{""name"":""point"",""cx"":2482,""cy"":829}","{""point_name"":{""ear"":true}}"
25_top_1336_20210610_0.jpg,5122164,"{""caption"":""""}",8,2,"{""name"":""point"",""cx"":1316,""cy"":1118}","{""point_name"":{""tail"":true}}"
25_top_1336_20210610_0.jpg,5122164,"{""caption"":""""}",8,3,"{""name"":""point"",""cx"":1496,""cy"":1076}","{""point_name"":{""hip"":true}}"
25_top_1336_20210610_0.jpg,5122164,"{""caption"":""""}",8,4,"{""name"":""point"",""cx"":1208,""cy"":1514}","{""point_name"":{""left_top"":true}}"
25_top_1336_20210610_0.jpg,5122164,"{""caption"":""""}",8,5,"{""name"":""point"",""cx"":1208,""cy"":2626}","{""point_name"":{""left_bottom"":true}}"
25_top_1336_20210610_0.jpg,5122164,"{""caption"":""""}",8,6,"{""name"":""point"",""cx"":2765,""cy"":2572}","{""point_name"":{""right_bottom"":true}}"
25_top_1336_20210610_0.jpg,5122164,"{""caption"":""""}",8,7,"{""name"":""point"",""cx"":2698,""cy"":1490}","{""point_name"":{""right_top"":true}}"
26_side_0_20210609_0.jpg,4541415,"{""caption"":""""}",8,0,"{""name"":""point"",""cx"":865,""cy"":1070}","{""point_name"":{""nose"":true}}"
26_side_0_20210609_0.jpg,4541415,"{""caption"":""""}",8,1,"{""name"":""point"",""cx"":1304,""cy"":751}","{""point_name"":{""ear"":true}}"
26_side_0_20210609_0.jpg,4541415,"{""caption"":""""}",8,2,"{""name"":""point"",""cx"":2422,""cy"":787}","{""point_name"":{""hip"":true}}"
26_side_0_20210609_0.jpg,4541415,"{""caption"":""""}",8,3,"{""name"":""point"",""cx"":2374,""cy"":907}","{""point_name"":{""tail"":true}}"
26_side_0_20210609_0.jpg,4541415,"{""caption"":""""}",8,4,"{""name"":""point"",""cx"":1064,""cy"":1292}","{""point_name"":{""left_top"":true}}"
26_side_0_20210609_0.jpg,4541415,"{""caption"":""""}",8,5,"{""name"":""point"",""cx"":853,""cy"":2374}","{""point_name"":{""left_bottom"":true}}"
26_side_0_20210609_0.jpg,4541415,"{""caption"":""""}",8,6,"{""name"":""point"",""cx"":2819,""cy"":2308}","{""point_name"":{""right_bottom"":true}}"
26_side_0_20210609_0.jpg,4541415,"{""caption"":""""}",8,7,"{""name"":""point"",""cx"":2572,""cy"":1250}","{""point_name"":{""right_top"":true}}"
26_side_0_20210609_1.jpg,3710818,"{""caption"":""""}",8,0,"{""name"":""point"",""cx"":1262,""cy"":950}","{""point_name"":{""nose"":true}}"
26_side_0_20210609_1.jpg,3710818,"{""caption"":""""}",8,1,"{""name"":""point"",""cx"":1557,""cy"":956}","{""point_name"":{""ear"":true}}"
26_side_0_20210609_1.jpg,3710818,"{""caption"":""""}",8,2,"{""name"":""point"",""cx"":2554,""cy"":974}","{""point_name"":{""hip"":true}}"
26_side_0_20210609_1.jpg,3710818,"{""caption"":""""}",8,3,"{""name"":""point"",""cx"":2566,""cy"":1040}","{""point_name"":{""tail"":true}}"
26_side_0_20210609_1.jpg,3710818,"{""caption"":""""}",8,4,"{""name"":""point"",""cx"":1124,""cy"":1478}","{""point_name"":{""left_top"":true}}"
26_side_0_20210609_1.jpg,3710818,"{""caption"":""""}",8,5,"{""name"":""point"",""cx"":907,""cy"":2512}","{""point_name"":{""left_bottom"":true}}"
26_side_0_20210609_1.jpg,3710818,"{""caption"":""""}",8,6,"{""name"":""point"",""cx"":2831,""cy"":2452}","{""point_name"":{""right_bottom"":true}}"
26_side_0_20210609_1.jpg,3710818,"{""caption"":""""}",8,7,"{""name"":""point"",""cx"":2560,""cy"":1418}","{""point_name"":{""right_top"":true}}"
26_side_0_20210610_0.jpg,3705948,"{""caption"":""""}",8,0,"{""name"":""point"",""cx"":3083,""cy"":631}","{""point_name"":{""nose"":true}}"
26_side_0_20210610_0.jpg,3705948,"{""caption"":""""}",8,1,"{""name"":""point"",""cx"":2566,""cy"":553}","{""point_name"":{""ear"":true}}"
26_side_0_20210610_0.jpg,3705948,"{""caption"":""""}",8,2,"{""name"":""point"",""cx"":1184,""cy"":823}","{""point_name"":{""tail"":true}}"
26_side_0_20210610_0.jpg,3705948,"{""caption"":""""}",8,3,"{""name"":""point"",""cx"":992,""cy"":673}","{""point_name"":{""hip"":true}}"
26_side_0_20210610_0.jpg,3705948,"{""caption"":""""}",8,4,"{""name"":""point"",""cx"":962,""cy"":1076}","{""point_name"":{""left_top"":true}}"
26_side_0_20210610_0.jpg,3705948,"{""caption"":""""}",8,5,"{""name"":""point"",""cx"":535,""cy"":2344}","{""point_name"":{""left_bottom"":true}}"
26_side_0_20210610_0.jpg,3705948,"{""caption"":""""}",8,6,"{""name"":""point"",""cx"":3107,""cy"":2440}","{""point_name"":{""right_bottom"":true}}"
26_side_0_20210610_0.jpg,3705948,"{""caption"":""""}",8,7,"{""name"":""point"",""cx"":2795,""cy"":1142}","{""point_name"":{""right_top"":true}}"
26_top_0_20210609_0.jpg,5151734,"{""caption"":""""}",8,0,"{""name"":""point"",""cx"":1028,""cy"":1346}","{""point_name"":{""nose"":true}}"
26_top_0_20210609_0.jpg,5151734,"{""caption"":""""}",8,1,"{""name"":""point"",""cx"":1292,""cy"":1172}","{""point_name"":{""ear"":true}}"
26_top_0_20210609_0.jpg,5151734,"{""caption"":""""}",8,2,"{""name"":""point"",""cx"":2296,""cy"":1262}","{""point_name"":{""tail"":true}}"
26_top_0_20210609_0.jpg,5151734,"{""caption"":""""}",8,3,"{""name"":""point"",""cx"":2398,""cy"":1118}","{""point_name"":{""hip"":true}}"
26_top_0_20210609_0.jpg,5151734,"{""caption"":""""}",8,4,"{""name"":""point"",""cx"":1202,""cy"":1575}","{""point_name"":{""left_top"":true}}"
26_top_0_20210609_0.jpg,5151734,"{""caption"":""""}",8,5,"{""name"":""point"",""cx"":1196,""cy"":2458}","{""point_name"":{""left_bottom"":true}}"
26_top_0_20210609_0.jpg,5151734,"{""caption"":""""}",8,6,"{""name"":""point"",""cx"":2470,""cy"":2440}","{""point_name"":{""right_bottom"":true}}"
26_top_0_20210609_0.jpg,5151734,"{""caption"":""""}",8,7,"{""name"":""point"",""cx"":2428,""cy"":1551}","{""point_name"":{""right_top"":true}}"
26_top_0_20210609_1.jpg,4631402,"{""caption"":""""}",8,0,"{""name"":""point"",""cx"":1106,""cy"":745}","{""point_name"":{""nose"":true}}"
26_top_0_20210609_1.jpg,4631402,"{""caption"":""""}",8,1,"{""name"":""point"",""cx"":1400,""cy"":938}","{""point_name"":{""ear"":true}}"
26_top_0_20210609_1.jpg,4631402,"{""caption"":""""}",8,2,"{""name"":""point"",""cx"":2530,""cy"":992}","{""point_name"":{""hip"":true}}"
26_top_0_20210609_1.jpg,4631402,"{""caption"":""""}",8,3,"{""name"":""point"",""cx"":2518,""cy"":1064}","{""point_name"":{""tail"":true}}"
26_top_0_20210609_1.jpg,4631402,"{""caption"":""""}",8,4,"{""name"":""point"",""cx"":1058,""cy"":1521}","{""point_name"":{""left_top"":true}}"
26_top_0_20210609_1.jpg,4631402,"{""caption"":""""}",8,5,"{""name"":""point"",""cx"":1040,""cy"":2506}","{""point_name"":{""left_bottom"":true}}"
26_top_0_20210609_1.jpg,4631402,"{""caption"":""""}",8,6,"{""name"":""point"",""cx"":2470,""cy"":2512}","{""point_name"":{""right_bottom"":true}}"
26_top_0_20210609_1.jpg,4631402,"{""caption"":""""}",8,7,"{""name"":""point"",""cx"":2458,""cy"":1502}","{""point_name"":{""right_top"":true}}"
26_top_0_20210610_0.jpg,5448889,"{""caption"":""""}",8,0,"{""name"":""point"",""cx"":2867,""cy"":763}","{""point_name"":{""nose"":true}}"
26_top_0_20210610_0.jpg,5448889,"{""caption"":""""}",8,1,"{""name"":""point"",""cx"":2392,""cy"":865}","{""point_name"":{""ear"":true}}"
26_top_0_20210610_0.jpg,5448889,"{""caption"":""""}",8,2,"{""name"":""point"",""cx"":1088,""cy"":1058}","{""point_name"":{""tail"":true}}"
26_top_0_20210610_0.jpg,5448889,"{""caption"":""""}",8,3,"{""name"":""point"",""cx"":1148,""cy"":901}","{""point_name"":{""hip"":true}}"
26_top_0_20210610_0.jpg,5448889,"{""caption"":""""}",8,4,"{""name"":""point"",""cx"":1028,""cy"":1364}","{""point_name"":{""left_top"":true}}"
26_top_0_20210610_0.jpg,5448889,"{""caption"":""""}",8,5,"{""name"":""point"",""cx"":1028,""cy"":2386}","{""point_name"":{""left_bottom"":true}}"
26_top_0_20210610_0.jpg,5448889,"{""caption"":""""}",8,6,"{""name"":""point"",""cx"":2452,""cy"":2386}","{""point_name"":{""right_bottom"":true}}"
26_top_0_20210610_0.jpg,5448889,"{""caption"":""""}",8,7,"{""name"":""point"",""cx"":2482,""cy"":1376}","{""point_name"":{""right_top"":true}}"
27_side_0_20210609_0.jpg,4070721,"{""caption"":""""}",8,0,"{""name"":""point"",""cx"":1028,""cy"":781}","{""point_name"":{""nose"":true}}"
27_side_0_20210609_0.jpg,4070721,"{""caption"":""""}",8,1,"{""name"":""point"",""cx"":1442,""cy"":757}","{""point_name"":{""ear"":true}}"
27_side_0_20210609_0.jpg,4070721,"{""caption"":""""}",8,2,"{""name"":""point"",""cx"":2554,""cy"":703}","{""point_name"":{""tail"":true}}"
27_side_0_20210609_0.jpg,4070721,"{""caption"":""""}",8,3,"{""name"":""point"",""cx"":2566,""cy"":631}","{""point_name"":{""hip"":true}}"
27_side_0_20210609_0.jpg,4070721,"{""caption"":""""}",8,4,"{""name"":""point"",""cx"":1058,""cy"":1286}","{""point_name"":{""left_top"":true}}"
27_side_0_20210609_0.jpg,4070721,"{""caption"":""""}",8,5,"{""name"":""point"",""cx"":775,""cy"":2374}","{""point_name"":{""left_bottom"":true}}"
27_side_0_20210609_0.jpg,4070721,"{""caption"":""""}",8,6,"{""name"":""point"",""cx"":2861,""cy"":2362}","{""point_name"":{""right_bottom"":true}}"
27_side_0_20210609_0.jpg,4070721,"{""caption"":""""}",8,7,"{""name"":""point"",""cx"":2614,""cy"":1274}","{""point_name"":{""right_top"":true}}"
27_side_0_20210611_0.jpg,5046223,"{""caption"":""""}",8,0,"{""name"":""point"",""cx"":1148,""cy"":781}","{""point_name"":{""nose"":true}}"
27_side_0_20210611_0.jpg,5046223,"{""caption"":""""}",8,1,"{""name"":""point"",""cx"":1448,""cy"":769}","{""point_name"":{""ear"":true}}"
27_side_0_20210611_0.jpg,5046223,"{""caption"":""""}",8,2,"{""name"":""point"",""cx"":2278,""cy"":895}","{""point_name"":{""tail"":true}}"
27_side_0_20210611_0.jpg,5046223,"{""caption"":""""}",8,3,"{""name"":""point"",""cx"":2320,""cy"":823}","{""point_name"":{""hip"":true}}"
27_side_0_20210611_0.jpg,5046223,"{""caption"":""""}",8,4,"{""name"":""point"",""cx"":1268,""cy"":1178}","{""point_name"":{""left_top"":true}}"
27_side_0_20210611_0.jpg,5046223,"{""caption"":""""}",8,5,"{""name"":""point"",""cx"":1154,""cy"":1881}","{""point_name"":{""left_bottom"":true}}"
27_side_0_20210611_0.jpg,5046223,"{""caption"":""""}",8,6,"{""name"":""point"",""cx"":2458,""cy"":1911}","{""point_name"":{""right_bottom"":true}}"
27_side_0_20210611_0.jpg,5046223,"{""caption"":""""}",8,7,"{""name"":""point"",""cx"":2386,""cy"":1214}","{""point_name"":{""right_top"":true}}"
27_top_0_20210609_0.jpg,4799945,"{""caption"":""""}",8,0,"{""name"":""point"",""cx"":853,""cy"":853}","{""point_name"":{""nose"":true}}"
27_top_0_20210609_0.jpg,4799945,"{""caption"":""""}",8,1,"{""name"":""point"",""cx"":1268,""cy"":986}","{""point_name"":{""ear"":true}}"
27_top_0_20210609_0.jpg,4799945,"{""caption"":""""}",8,2,"{""name"":""point"",""cx"":2482,""cy"":877}","{""point_name"":{""tail"":true}}"
27_top_0_20210609_0.jpg,4799945,"{""caption"":""""}",8,3,"{""name"":""point"",""cx"":2470,""cy"":775}","{""point_name"":{""hip"":true}}"
27_top_0_20210609_0.jpg,4799945,"{""caption"":""""}",8,4,"{""name"":""point"",""cx"":968,""cy"":1527}","{""point_name"":{""left_top"":true}}"
27_top_0_20210609_0.jpg,4799945,"{""caption"":""""}",8,5,"{""name"":""point"",""cx"":883,""cy"":2554}","{""point_name"":{""left_bottom"":true}}"
27_top_0_20210609_0.jpg,4799945,"{""caption"":""""}",8,6,"{""name"":""point"",""cx"":2344,""cy"":2638}","{""point_name"":{""right_bottom"":true}}"
27_top_0_20210609_0.jpg,4799945,"{""caption"":""""}",8,7,"{""name"":""point"",""cx"":2386,""cy"":1611}","{""point_name"":{""right_top"":true}}"
27_top_0_20210611_0.jpg,4876483,"{""caption"":""""}",7,0,"{""name"":""point"",""cx"":992,""cy"":877}","{""point_name"":{""nose"":true}}"
27_top_0_20210611_0.jpg,4876483,"{""caption"":""""}",7,1,"{""name"":""point"",""cx"":1328,""cy"":962}","{""point_name"":{""ear"":true}}"
27_top_0_20210611_0.jpg,4876483,"{""caption"":""""}",7,2,"{""name"":""point"",""cx"":2254,""cy"":1010}","{""point_name"":{""hip"":true}}"
27_top_0_20210611_0.jpg,4876483,"{""caption"":""""}",7,3,"{""name"":""point"",""cx"":1232,""cy"":1424}","{""point_name"":{""left_top"":true}}"
27_top_0_20210611_0.jpg,4876483,"{""caption"":""""}",7,4,"{""name"":""point"",""cx"":1238,""cy"":2188}","{""point_name"":{""left_bottom"":true}}"
27_top_0_20210611_0.jpg,4876483,"{""caption"":""""}",7,5,"{""name"":""point"",""cx"":2326,""cy"":2164}","{""point_name"":{""right_bottom"":true}}"
27_top_0_20210611_0.jpg,4876483,"{""caption"":""""}",7,6,"{""name"":""point"",""cx"":2302,""cy"":1400}","{""point_name"":{""right_top"":true}}"
28_side_0_20210609_0.jpg,4180428,"{""caption"":""""}",7,0,"{""name"":""point"",""cx"":1400,""cy"":877}","{""point_name"":{""tail"":true}}"
28_side_0_20210609_0.jpg,4180428,"{""caption"":""""}",7,1,"{""name"":""point"",""cx"":2266,""cy"":871}","{""point_name"":{""ear"":true}}"
28_side_0_20210609_0.jpg,4180428,"{""caption"":""""}",7,2,"{""name"":""point"",""cx"":1448,""cy"":974}","{""point_name"":{""hip"":true}}"
28_side_0_20210609_0.jpg,4180428,"{""caption"":""""}",7,3,"{""name"":""point"",""cx"":1160,""cy"":1250}","{""point_name"":{""left_top"":true}}"
28_side_0_20210609_0.jpg,4180428,"{""caption"":""""}",7,4,"{""name"":""point"",""cx"":926,""cy"":2254}","{""point_name"":{""left_bottom"":true}}"
28_side_0_20210609_0.jpg,4180428,"{""caption"":""""}",7,5,"{""name"":""point"",""cx"":2861,""cy"":2272}","{""point_name"":{""right_bottom"":true}}"
28_side_0_20210609_0.jpg,4180428,"{""caption"":""""}",7,6,"{""name"":""point"",""cx"":2656,""cy"":1250}","{""point_name"":{""right_top"":true}}"
28_side_0_20210609_1.jpg,4060736,"{""caption"":""""}",8,0,"{""name"":""point"",""cx"":2524,""cy"":529}","{""point_name"":{""nose"":true}}"
28_side_0_20210609_1.jpg,4060736,"{""caption"":""""}",8,1,"{""name"":""point"",""cx"":1022,""cy"":841}","{""point_name"":{""tail"":true}}"
28_side_0_20210609_1.jpg,4060736,"{""caption"":""""}",8,2,"{""name"":""point"",""cx"":956,""cy"":763}","{""point_name"":{""hip"":true}}"
28_side_0_20210609_1.jpg,4060736,"{""caption"":""""}",8,3,"{""name"":""point"",""cx"":2194,""cy"":559}","{""point_name"":{""ear"":true}}"
28_side_0_20210609_1.jpg,4060736,"{""caption"":""""}",8,4,"{""name"":""point"",""cx"":1094,""cy"":1196}","{""point_name"":{""left_top"":true}}"
28_side_0_20210609_1.jpg,4060736,"{""caption"":""""}",8,5,"{""name"":""point"",""cx"":907,""cy"":2350}","{""point_name"":{""left_bottom"":true}}"
28_side_0_20210609_1.jpg,4060736,"{""caption"":""""}",8,6,"{""name"":""point"",""cx"":3041,""cy"":2272}","{""point_name"":{""right_bottom"":true}}"
28_side_0_20210609_1.jpg,4060736,"{""caption"":""""}",8,7,"{""name"":""point"",""cx"":2716,""cy"":1154}","{""point_name"":{""right_top"":true}}"
